Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Chad,TCD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,11.4122835323223,9.18460833715071,10.6607739570982,10.8428805237316,11.5926640926641,14.5051194539249,16.0837375542507,16.062781766572,9.62008255412349,10.8048162230672,15.5590131140253,12.2863247863248,10.7501356483993,9.8356462237002,17.8362400236477,30.3520296446017,35.5160026126715,21.2915184609989,11.6308187631355,11.8693496646253,18.5662855560391,22.8030113818818,30.9081443399603,28.1526864282067,31.9411980061393,33.2638707996874,21.1263037077698,11.3728809574193,11.568317647867,10.4166221785646,15.0718637712857,13.7413306912583,19.1594360086768,22.6614708848211,23.636607262495,24.5331181449886,27.9081311844326,29.8555841309939,36.3249272411865,41.3809621569835,36.3384847553307,37.1443352302121,..,..,..,..,..,..,..,..
Chile,CHL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,68.4521888781327,73.1562070545121,71.1329093456936,71.2868248772504,69.9903474903475,66.8941979522184,66.9815334865118,68.0414092502922,75.0905568191391,76.1486058301648,73.9053122916204,78.8461538461538,80.2360282148671,82.0042207584575,74.2417972214011,59.1937566672281,48.5956890920967,65.7983066980612,74.9005052989313,74.374036578761,67.1994303121415,65.700931244871,54.7977743793317,56.900021022915,44.9012926300375,35.3998437092993,46.1999101751584,49.3828031318333,50.9834901879966,46.2832859979927,42.9210279643806,50.4591875619236,52.6554591467824,39.5323796339025,40.5215730939301,41.6587068937123,35.9350696627726,31.970842907796,28.8999440868231,27.0129336891809,32.2765000139731,31.6778754957751,..,..,..,..,..,..,..,..
Chile,CHL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.0863719479402,1.0879523591388,0.980920556214293,1.06382978723404,1.1003861003861,1.11370576612179,1.30201684962982,1.52780096844214,1.64265857973212,1.48922686945501,1.54849225753871,1.53846153846154,1.61421595225176,1.54121634584639,1.5193615134496,1.36993992476559,1.0232963204877,0.981914733730775,0.863032687922014,1.19985001874766,1.18684970526566,1.0775323794912,0.998926235642469,3.01528666246208,14.3879016587344,19.8567335243553,26.0716602624882,31.3677082598575,29.5917199056582,35.3968694612313,32.4910170285893,25.9126590961055,20.6760665220535,7.9133124818404,3.66474608066461,6.47211883666546,17.6887182711719,20.877147596366,18.4212412725266,15.2672278108534,14.2693457787217,15.06493161951,..,..,..,..,..,..,..,..
Chile,CHL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Chile,CHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,18.5543723781865,15.9871736142923,16.4385038266681,15.9881342062193,16.4382239382239,16.6427160050296,14.7391711343715,13.449657705794,12.4926290961166,9.90969581749049,7.49796251018745,5.94017094017094,5.5005425935974,4.88584766899022,4.46940585279338,7.28201673123351,9.62333986501197,6.7531686789239,4.81151902696418,5.26600841561471,5.98172251453891,3.71427552003425,7.63999609540234,6.6973000570622,5.50001408093723,8.84865850481896,4.25420430161186,2.99781335966707,3.38897666643768,4.02955433598838,5.53624433682237,6.4629220333816,4.90961677512654,25.269616640175,26.9496181160391,20.0075755080531,14.0152894066254,9.67084138602712,8.80847586414532,7.46048039416957,6.57854288349216,4.18639818536352,..,..,..,..,..,..,..,..
Chile,CHL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,31.053027858449,26.2597343105818,28.0801983399806,27.8948445171849,29.1312741312741,32.2615412250763,32.1249255382521,31.0402404408081,23.7553702299722,22.2037389100127,24.6054678817515,19.7649572649573,17.8648941942485,16.2627102385368,23.8250073898906,39.0039863006008,46.1626387981711,29.0266018736536,17.3053704780217,18.3352080989876,25.7348577758437,27.5948192814072,39.5470666710051,37.865273147731,51.8291137458109,61.9692628288617,51.4521682718699,45.7384025769439,44.5490142199629,49.8430459757842,53.0991251366974,46.1169118207454,44.7451193058568,55.8444000068366,54.2509714591987,51.0128124897072,59.6121388622299,60.403573113387,63.5546443778584,64.1086703620064,57.1863734175446,56.3956650350856,..,..,..,..,..,..,..,..
Chile,CHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.494783263418307,0.584058634906093,0.786892314325752,0.818330605564648,0.878378378378378,0.844260822705227,0.89354097523615,0.918350308899649,1.15407295088872,1.64765525982256,1.48921982662814,1.38888888888889,1.89907759088443,1.73306900300569,1.93319538870825,1.80225703217113,5.2416721097322,5.17509142828516,7.794124223047,7.29075532225139,7.06571191201488,6.70424947372177,5.65515894966323,5.234705829354,3.26959362415162,2.63089346183902,2.34792155297171,4.87879429122287,4.46749559204048,3.87366802622307,3.97984689892204,3.423900617331,2.59942154736081,4.62322035926097,5.22745544687123,7.16873620763479,4.26746533408346,7.62558397881698,7.54541153531849,8.65393827413947,10.1305089008747,11.9264594691392,..,..,..,..,..,..,..,..
Chile,CHL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,46000000,51000000,73000000,80000000,91000000,94000000,105000000,110000000,137000000,208000000,201000000,195000000,280000000,271000000,327000000,321000000,963000000,1033000000,1743000000,1750000000,1786000000,1879000000,1738000000,1743000000,1161000000,1010000000,941000000,2075000000,1951000000,1814000000,2038000000,1797000000,1438000000,2705000000,3121000000,4353000000,2579000000,5011000000,5263000000,6323000000,7250000000,8991000000,..,..,..,..,..,..,..,..
Chile,CHL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,39.6058299019463,34.6916817157279,35.8694897647948,37.0506440256564,38.7479132252151,45.3297378919292,38.8009261496319,35.4721731692798,28.0352016823454,28.9480755068985,29.712648099988,28.9620264577563,29.9527453895943,31.544832539177,38.0321260627647,43.2351984742419,43.4116131684863,41.7211516498933,44.2881746287862,48.1584457490234,51.2809142900797,54.7350551563724,59.0004703678123,63.2382070419646,65.5837846697773,68.2035641038857,65.9070584563462,63.2414886866804,64.5088338730604,66.854350452874,68.9126789662639,67.0824028372401,67.4127989449488,69.4058014569983,67.9348230887303,65.4615989106651,70.1466167931367,70.6126625023978,64.9903912288259,61.2882978692337,64.2016679867395,65.2364564463155,..,..,..,..,..,..,..,..
Chile,CHL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6,4.38,4.39,4.24,4.23,4.12,4.05,3.99,3.81,3.75,3.7,3.8,3.96,3.97,3.52,3.52,3.68,3.68,3.61,3.79,3.68,3.46,3.19,..
Chile,CHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,803.293070876829,715.196252019035,745.66136178245,761.036167399284,776.38125805815,808.963560930068,823.594805601053,824.495704451097,745.098611721274,759.129073689326,786.789242523571,773.090776371704,795.348033992448,808.000453473962,899.870025010339,992.238141415762,1042.58178950696,1048.49459736149,1115.68908437038,1125.77898773219,1192.30411917753,1262.56487662849,1378.84841678925,1523.46368984454,1557.11898340267,1633.74754468428,1623.34542834632,1574.7022940606,1612.28855603744,1612.09015902399,1699.56895896678,1734.92489775077,1788.30621359794,1836.79478269038,1801.11542332591,1735.63003436092,1795.40148615974,1936.94890494459,2123.80262957287,2187.73505250125,2020.95896288638,1996.85304853132,..,..,..,..,..,..,..,..
Chile,CHL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,76.9801463400184,74.331072884188,74.6603824830651,74.3455810558243,73.6766697743246,74.3571351641495,73.9381257265217,73.9947920106777,70.220139626152,68.4368979267073,68.2701863098604,66.8143603370751,66.7051749361403,65.9129898290639,69.3060280093884,73.8084513994048,72.1564768684925,68.0367423550693,66.3560041265594,68.074028004202,69.82379098513,70.0078144077878,72.3916588764254,74.6555642987889,75.5271603580318,77.164219596618,74.511496953145,73.1069712499615,73.200718363679,74.5634411648975,75.1835361760022,74.2447072338637,74.0091485100545,76.0264465018648,75.1842669453794,73.4740266778671,77.6066722281967,76.6791171838768,70.0394421491718,68.6498020919416,73.2505438289352,74.6472122625678,..,..,..,..,..,..,..,..
Chile,CHL,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6123614302977,11.1884658988527,11.5017926751368,11.9621854425341,11.6855878130713,11.8464077562451,11.4227921307685,10.9551665464043,11.0222993133696,10.3455959435975,10.7995877696481,11.3523759171201,11.3172320820253,11.7298322466779,11.7494696505775,12.0615686389785,12.288888995164,12.4602727503658,13.0575113337715,13.2641804089902,13.4372659252913,13.1006181984741,12.5623334525678,12.4791146840274,13.6147069274766,13.9325210565017,..,..,..,..,..,..,..,..
Chile,CHL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.2297345004716,89.3777582235417,86.9429686523288,83.5967645547686,85.5754982972629,84.4137750933676,87.5442701357049,91.2811316709938,90.7251719055609,96.6594873269589,92.5961269383324,88.0872873925833,88.3608282265645,85.2527111189694,85.1102245241216,82.9079558332383,81.3743211769205,80.2550650402613,76.5842720284405,75.3910131772799,74.4199010096113,76.3322756873014,79.603045387686,80.1338897285674,73.4499835601929,71.774519194668,..,..,..,..,..,..,..,..
China,CHN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,56.7809379745425,55.8124873915675,50.571816243458,56.6430692544278,60.5783622813309,56.5142755807767,53.0352925523068,52.6691887347625,54.3258666992188,54.8506146141589,58.2853281750974,63.4695268937641,66.6538384534959,68.348985460615,68.537077456393,69.2667704040629,71.0390684857421,73.5079136690647,75.0317940883551,73.5037851905835,74.7896298929701,73.7489508033424,76.1976042360957,76.3592889439804,75.6361456102784,77.6711854810807,78.2136371481806,76.2524570393714,77.5435809266796,79.5555683486371,78.1736980497408,79.196117843634,80.3394960281986,80.9542353410791,78.7505137453006,78.3826698942494,77.1871941416238,78.8771230435926,75.6589120538476,75.2790685739732,72.6339078091231,70.3094269525225,..,..,..,..,..,..,..,..
China,CHN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,25.2112172327464,22.6951785354045,22.0973056793952,21.0343974263796,17.3843899092582,17.769107997872,19.3626717227156,21.1950722669512,22.705078125,24.5731846118825,22.9947799358754,22.491416883781,21.0286299023424,20.1118104852495,20.0198088809816,20.244181871035,20.39699453376,18.4600627190555,17.5673113009252,18.108203850434,18.0340319635441,18.9080616004937,17.4003925053692,17.2537257194371,17.8158458244111,16.4370160501384,16.40538216086,18.7333932498688,17.4090356216191,14.8465397185929,16.0446416658573,15.8777203929188,15.2056173965109,14.7865646491701,16.8778706645304,16.5714641024737,16.9489736500775,14.6241302346658,17.3087339499897,16.7313490296358,18.5524939791678,19.0698129653579,..,..,..,..,..,..,..,..
China,CHN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0.228852742573928,0.182688265916513,0.2130126953125,0.182107898930116,0.24086488778187,0.236674864252843,0.376615576268547,0.550405212460032,0.376552154215807,0.634223081000667,0.446023294294894,0.358457849105331,0.327157522302277,0.372614948252562,0.339780984546106,0.297545227072945,0.261793675479523,0.711073626977308,0.521798715203426,0.388168013116901,0.42581973803198,0.333164747739456,0.253541970445494,0.269788643756002,0.338551995868395,0.485589486119787,0.831101964651212,1.03318615755426,0.996947091083977,1.53935561219587,1.85988100649861,2.0390613027675,1.98157092497651,1.96121927679729,2.02100518113681,2.48703063811759,..,..,..,..,..,..,..,..
China,CHN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191317022086143,1.58966652123093,1.27322370757823,1.32729763756202,1.26931528460552,1.20770877944325,1.20563549305725,1.23453056564026,1.17978404387997,1.51901504324843,2.26831802088703,2.29039955489035,2.12312424963987,1.91360363774157,1.893174151911,1.97260890318803,1.88782902891769,1.76021942226301,1.83533583670166,1.95384626495467,2.05300514092809,2.33928636039921,..,..,..,..,..,..,..,..,..
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,18.007844792711,21.492334073028,27.3308780771467,22.3225333191926,22.037247809411,25.7166164213513,27.3731829824036,25.9530507323698,22.7560424804688,20.3940928750285,18.4790270012454,13.8023813582021,11.9409160678931,10.9887988416755,11.0665615084096,9.85482464390144,8.10696832928784,7.66249769415237,7.05636471897209,7.80702267059002,5.19248689731698,5.46614096043908,4.66109383100052,4.14785612666037,4.57319057815846,4.053545087735,3.48651435601864,3.27607500325805,3.065234160579,2.86928465449521,2.97408398086319,2.0201434452618,1.3230149541828,0.856057212679666,0.542486195573643,0.326347265899537,0.353949915229281,0.257818456273203,0.219409990346522,0.184178728966276,0.16797437936229,0.165618383349663,..,..,..,..,..,..,..,..
China,CHN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,74.7887827672536,77.3048214645955,77.9026943206048,78.9656025736204,82.6156100907418,82.230892002128,80.6373282772844,78.8049277330488,77.294921875,75.4268153881175,77.0052200641246,77.508583116219,78.9713700976576,79.8881895147505,79.9801911190184,79.755818128965,79.5920601093248,81.5288692123224,82.4153163296294,81.6834228094261,80.3218977748331,79.5126369908544,81.1204917425757,81.2182186976181,80.7311349036403,82.1128985819327,82.1259712422312,79.8616967903689,80.8623570577041,82.6946416468883,81.4863340264724,81.7018507750155,82.4936129470326,82.843478711313,80.2899470319582,80.2483727723448,79.4010250633517,81.1740028026333,77.8598929691707,77.4244665797368,74.8228873696222,72.9620759739898,..,..,..,..,..,..,..,..
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109453569152121,0.0110680686220255,0.0173723694453175,0.0170563180538145,0.0544037403918147,0.306077701073703,0.151818114493076,0.258740298339273,0.245310492505353,0.244449874871666,0.234116031268578,0.225125915882316,0.209592277428357,0.190500613631784,0.178624752779893,0.297304582425836,0.387166018714885,0.476782487605849,0.859573400323317,1.29233409626383,1.67385240269475,2.13764019808449,2.65751498776664,3.5648783506209,4.05665980378573,4.85700420830511,..,..,..,..,..,..,..,..
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000000,75000000,131000000,143000000,505000000,3085000000,1640000000,2939000000,2864000000,3031000000,3174000000,3334000000,3467000000,3640000000,3936000000,7434000000,11096000000,15647000000,29803000000,48011000000,70255000000,100573000000,132470000000,193807000000,229840000000,283851000000,..,..,..,..,..,..,..,..
China,CHN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-1.9035377360829,-2.84452618697819,-2.37601171171451,-2.1244891319489,-2.38701360190128,-3.11549412082296,-2.91849067365977,-3.17172612889286,-4.20694235195516,-5.1684127346239,-6.23745433295498,-7.54374433926838,-6.55621224271251,-4.35434480992894,-2.96844066253071,-5.99179750669775,-1.1661638515884,-4.56586389967736,-3.09775633764121,-0.442131049073803,-1.36990783452558,-1.91875711460482,-1.63710522950669,-0.695494594431339,-0.0712441739196679,2.25533921990733,0.548408768497482,-0.673828879608587,1.50054263897109,3.08954304763794,4.89483848954711,6.05619214257007,7.85807370297785,8.42170830960485,8.43554507293036,10.3609956987037,11.4464132180229,11.8601232108012,14.3597403782927,14.7564514134368,15.0218007401139,..,..,..,..,..,..,..,..,..
